eval_id,question,expected_answer_preview,top1_source_type,top1_article_number,top1_chunk_id,top1_score,token_overlap_score,char_ngram_similarity,faq_support_score,support_label,latency_sec,top_context_preview
94,هل المكافأة التي تصرف للمستخدمين العاملين بالمستشفيات والمستوصفات والمحاجر الصحية وفقاً لقرار مجلس الوزراء رقم (601) لعام 96هـ وقراري مجلس الخدمة المدنية رقم 25 ورقم 52 لعام 98هـ تشمل المستخدمين العاملين بالمستشفيات التابعة للجامعات أم هي فقط لمستخدمي وزا,هذه القرارات عامة تشمل جميع مستخدمي المستشفيات والمستوصفات والمحاجر الصحية سواء كانت تابعة لوزارة الصحة أو أي جهة حكومية أخرى كالمستشفيات العسكرية أو الجامعية م...,faq,,FIXED_000397,1.0,0.15151515151515152,0.34557169420696643,0.34557169420696643,Moderate,0.47092556953430176,نوع المصدر: سؤال شائع السؤال: ما مدى إمكانية تطبيق أحكام التدريب الواردة في اللائحة التنفيذية للموارد البشرية في الخدمة المدنية على المستخدمين والعمال المعينين على بند الأجور في حالة الحاجة إلى إلحاقهم بدورات تدريبية؟ ال...
95,كيف يتم تحديد الراتب عند صرف مكافأة مباشرة الأموال العامة؟,إن المكافأة المنصوص عليها بالمادة (3) من نظام مباشرة الأموال العامة تصرف على أساس الراتب الفعلي للموظف أي على أساس الدرجة التي يشغلها في سلم الرواتب وليس على أس...,faq,,FIXED_000438,1.0,0.5740740740740741,0.5509804542710247,0.5740740740740741,Strong,0.5137100219726562,نوع المصدر: سؤال شائع السؤال: ما مدى استحقاق الموظف الذي يشغل وظيفة خاضعة لنظام مباشرة الأموال العامة ويمارس عمل وظيفة أخرى خاضعة لنفس النظام لمكافأة مباشرة الأموال العامة؟ الإجابة: بما أن الموظف يشغل وظيفة مخصص لها مكاف...
96,سبق منح أحد الموظفين بالمرتبة الخامسة عشرة علاوة التجمد لمدة عامين فهل يعني ذلك أنه تبقى له علاوتين ام يتم منحه أربع علاوات جديدة؟,قرار مجلس الخدمة المدنية (1/1811) وتاريخ 28/02/1435هـ حدد صرف المكافأة بمقدار العلاوة بحد أقصى أربع علاوات، وبالتالي لا تمنح العلاوة أكثر من ذلك سواء لمن استوفى...,faq,,FIXED_000427,1.0,0.35714285714285715,0.37549530339717097,0.37549530339717097,Strong,0.3988332748413086,نوع المصدر: سؤال شائع السؤال: هل يمنح العامل على بند الأجور علاوات إضافية عن السنوات الدراسية التي حصل عليها أم يكتفي بإعطائه علاوة واحدة حسب آخر شهادة حصل عليها ومتى يكون تاريخ المنح؟ الإجابة: لا يوجد في لائحة المعينين ...
97,موظف أصيب بسبب العمل بعجز جزئي حددته الهيئة الطبية العامة بنسبة (40%) بالعينين و (60%) بسبب الكسور ومضاعفاتها، ما مدى إمكانية تعويضه على هذا الأساس في تحديد نسبة العجز؟,تعويض الموظف لا يتم على أساس تحديد نسبة العجز الجزئي في كل عضو من أعضائه بل يتم بعد تحديد نسبة العجز الجزئي في الجسم بأكمله من قبل الهيئة الطبية العامة وطبقاً ل...,legal_article,138,FIXED_000141,1.0,0.34615384615384615,0.4185007201862954,0.4185007201862954,Strong,0.5441229343414307,نوع المصدر: مادة قانونية اسم المصدر: نظام العمل السعودي التصنيف القانوني: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية الباب: الوقاية من مخاطر العمل والوقاية من الح...
98,ما مدى تطبيق قواعد تعويض الموظفين الذي يفصلون بطريقة غير نظامية على مواطن تربطه بجهة عمله علاقة تعاقدية إذا تم انهاء عقده بسبب اتهامه في قضية ثبتت براءته منها؟,عدم شموله بهذه القواعد لكون تطبيقها يقتصر على الموظفين المشمولين بنظام الخدمة المدنية ولوائحه التنفيذية.,faq,,FIXED_000323,1.0,0.13333333333333333,0.24341803610197416,0.24341803610197416,Moderate,8.911572217941284,نوع المصدر: سؤال شائع السؤال: متى يكون إنهاء العقد؟ الإجابة: إذا كان العقد غير محدد المدة، جاز لأي من طرفيه إنهاؤه بناءً على سبب مشروع يجب بيانه بموجب إشعار يوجه إلى الطرف الآخر كتابةً قبل الإنهاء بمدة تحدد في العقد، على...
99,هل تحتسب الخدمة التي يقضيها الموظف على بند المشاريع المقطوعة لغرض إكمال مدة الخدمة المطلوب توافرها لابتعاث الموظف للدراسة في الخارج؟,لفظ الخدمة الوارد في المادة (179) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية لفظ عام يشمل جميع من يخدم في الدولة تحت أي تنظيم معين يسمح بالتعيين.,faq,,FIXED_000393,1.0,0.4,0.4797876647176567,0.4797876647176567,Strong,0.35834312438964844,نوع المصدر: سؤال شائع السؤال: ما مدى امكانية احتساب الخدمة على بند الأجور عند التثبيت على وظيفة مشمولة بسلم رواتب الموظفين العام وذلك لغرض منح الإجازة الدراسية؟ الإجابة: يمكن احتساب الخدمة السابقة على بند الأجور لغرض است...
100,هل يمنح الموظف المبتعث للتدريب في الخارج مكافأة عن العمل الإضافي إذا شمل التدريب عطلة العيد الرسمية؟,لا يستفيد الموظف المبتعث للخارج للتدريب إذا تخلل فترة التدريب إجازة رسمية من المكافأة المقررة لمن يكلف بالعمل الإضافي في أيام العطل الرسمية لأنه في هذه الحالة ي...,faq,,FIXED_000396,1.0,0.48,0.5745024433223718,0.5745024433223718,Strong,0.45449113845825195,نوع المصدر: سؤال شائع السؤال: ما مدى استحقاق الموظف المتدرب لمكافآت وبدلات التدريب عن فترة إجازات الأعياد التي تقع أثناء مدة برنامج الدورة؟ الإجابة: يستحق الموظف المتدرب مكافآت وبدلات التدريب عن فترة إجازات الأعياد لأن ت...
101,هل يجوز تنازل الموظف عن الترقية التي حصل عليها سواء عن طريق المفاضلة أو المسابقة وما الذي يترتب على ذلك؟,الأصل أنه لا يجوز للموظف التنازل عن ترقيته التي حصل عليها عن طريق المفاضلة أو المسابقة لأن التنازل ليس حقاً للموظف، ولكن يجوز للإدارة أن تطلب التنازل في حالة تص...,faq,,FIXED_000450,1.0,0.2231404958677686,0.5412656699510973,0.5412656699510973,Strong,0.44634151458740234,نوع المصدر: سؤال شائع السؤال: موظف أحيل للتحقيق أثناء إجراء المفاضلة لغرض الترقية ثم صدر حكم ديوان المظالم بعدم ادانته بما نسب إليه فهل يمكن النظر في ترقيته؟ الإجابة: بناءً على الفقرة (ج) من المادة (49) من اللائحة التنفي...
102,ما مدى إمكانية نقل الموظف مكفوف اليد من وظيفة (أمين صندوق) إلى وظيفة (مأمور عهده) داخل الجهة الحكومية التي يعمل بها؟,لا يوجد مانع نظام من نقل الموظف مكفوف اليد إذا كان الهدف من ذلك تحقيق مصلحة العمل.,faq,,FIXED_000399,1.0,0.5,0.31366494603148065,0.5,Strong,0.44701552391052246,نوع المصدر: سؤال شائع السؤال: ما مدى جواز نقل الموظف الموفد أو المبتعث للتدريب خلال فترة حضوره برنامج تدريبي؟ الإجابة: ليس هناك ما يمنع من نقل الموظف المبتعث للتدريب من وظيفة إلى أخرى داخل الجهة الإدارية أو من جهة إلى جه...
103,موظف أحيل للتحقيق معه من قبل هيئة الرقابة والتحقيق ولم يصدر قرار بكف يده عن العمل فما مدى نظامية طي قيده في حالة انقطاعه عن العمل دون عذر مشروع؟,مادام أن الموظف تمت إحالته للتحقيق ولم يصدر قرار بكف يده فإنه في حالة انقطاعه عن العمل دون عذر مشروع يمكن إنهاء خدماته للانقطاع وفقاً للمادة (266) من اللائحة ال...,faq,,FIXED_000457,1.0,0.5897435897435898,0.48788006067563394,0.5897435897435898,Strong,8.851310014724731,نوع المصدر: سؤال شائع السؤال: موظف بعد احالته على التقاعد لبلوغ السن النظامية صدر بحقه حكم نهائي من ديوان المظالم بإدانته بجريمتي التزوير والاستعمال ولم تكف يده عن العمل لعدم علم جهته بالقضية، فكيف تتم معالجة وضعه؟ الإجا...
104,ما مدى إمكانية احتساب ساعات التأخر أو الانصراف قبل نهاية الدوام ضمن أيام الانقطاع التي يجوز عند توفرها طي قيد الموظف؟,إن ساعات الغياب سواء كانت في بداية الدوام أو أثناءه أو قبل نهايته التي يتم تجميعها وتبلغ سبع ساعات لا تعتبر أيام غياب ولا تدخل في أيام الغياب المنصوص عليها بالم...,faq,,FIXED_000455,1.0,0.4594594594594595,0.43436401345288556,0.4594594594594595,Strong,0.5396254062652588,نوع المصدر: سؤال شائع السؤال: في حالة غياب الموظف عن العمل وإيقاع عقوبة تأديبية عليه بسبب ذلك فهل تحتسب أيام الغياب التي عوقب عنها ضمن أيام الغياب التي يجوز للإدارة طي قيد الموظف وفقاً للمادة (226) من اللائحة التنفيذية ل...
105,موظف حصل بموافقة جهة عمله على منحه دراسية لدراسة الماجستير والدكتوراه من احدى شركات القطاع العام وبعد انتهاء الدراسة تقدم بطلب احالته على التقاعد المبكر لكون خدماته تزيد عن ستة وعشرين سنة ورفضت جهة عمله الطلب بحجة مطالبته بخدمة إلزامية، فما مدى نظامية رفض,الموظف في هذه الحالة مطالب بالخدمة مدة تعادل مدة ابتعاثه واعادة ما صرف عليه عن المدة المتبقية من الخدمة لأن المنحة الدراسية في الأساس مخصصة للجهة الحكومية وليس ...,faq,,FIXED_000457,1.0,0.25,0.4682020120070831,0.4682020120070831,Strong,0.5750932693481445,نوع المصدر: سؤال شائع السؤال: موظف بعد احالته على التقاعد لبلوغ السن النظامية صدر بحقه حكم نهائي من ديوان المظالم بإدانته بجريمتي التزوير والاستعمال ولم تكف يده عن العمل لعدم علم جهته بالقضية، فكيف تتم معالجة وضعه؟ الإجا...
106,ما مدى امكانية إلغاء قرار الفصل من الخدمة لانقطاع الموظف عن العمل بعد أن ثبت أن الانقطاع كان بسبب المرض؟,يشترط طبقاً للمادة (226) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية لصحة قرار إنهاء الخدمة أن يكون انقطاع الموظف دون عذر مشروع، فإذا ثبت بموجب تقرير...,legal_article,82,FIXED_000084,1.0,0.5333333333333333,0.4352927688813032,0.5333333333333333,Strong,0.5269694328308105,نوع المصدر: مادة قانونية اسم المصدر: نظام العمل السعودي التصنيف القانوني: علاقات العمل الباب: علاقات العمل الفصل: الفصل الثالث رقم المادة: 82 عنوان المادة: المادة الثانية والثمانون: حالة المادة: فعالة النص: المصدر: نظام ...
107,ما مدى امكانية تعديل قرار إنهاء خدمة الموظف لانقطاعه عن العمل إلى الإحالة على التقاعد المبكر للاستفادة من خدمته لغرض صرف المعاش التقاعدي؟,يمكن النظر في تعديل القرار إلى الإحالة على التقاعد المبكر إذا كان الموظف لم يستلم مكافأة من المؤسسة العامة للتقاعد مقابل خدمته، اما إذا كان قد أستلم هذه المكافأ...,faq,,FIXED_000457,1.0,0.5454545454545454,0.43027216413076996,0.5454545454545454,Strong,0.5398859977722168,نوع المصدر: سؤال شائع السؤال: موظف بعد احالته على التقاعد لبلوغ السن النظامية صدر بحقه حكم نهائي من ديوان المظالم بإدانته بجريمتي التزوير والاستعمال ولم تكف يده عن العمل لعدم علم جهته بالقضية، فكيف تتم معالجة وضعه؟ الإجا...
108,مستخدم أمضى (28) سنة في الخدمة ومن ثم تم تثبيته على وظيفة مشمولة بسلم رواتب الموظفين العام، فهل يمكن إحالته على التقاعد المبكر قبل مضي سنة من تثبيته؟,طالما أن خدماته المحتسبة في التقاعد بلغت (28) سنة فأكثر وغير مطالب في الأساس بسنة تجربة جديدة في الوظيفة المثبت عليها، فإنه يمكن إحالته على التقاعد طبقاً لنظام ...,faq,,FIXED_000449,1.0,0.6086956521739131,0.4546889292192416,0.6086956521739131,Strong,0.5500173568725586,نوع المصدر: سؤال شائع السؤال: هل يطالب المستخدم المثبت على وظيفة مشمولة بسلم رواتب الموظفين العام بموجب الأمر السامي رقم (8442/م ب) وتاريخ 25/6/1426هـ بسنة تجربة جديدة. الإجابة: المستخدم المعين بموجب هذا الأمر غير مطالب ...
109,هل يشمل حكم المادة (41) من لائحة الحقوق والمزايا المالية الموظف الذي يستدعى من مقر عمله لمقابلته بهدف معرفة مدى صلاحيته للعمل خارج المملكة أو الالتحاق بإحدى الدورات التدريبية؟,طالما كان الاستدعاء بناءً على طلب الإدارة ويهدف لمصلحة العمل فإن ذلك يعتبر تكليفاً بمهمة، ويعامل في هذه الحالة معاملة الموظف المنتدب.,faq,,FIXED_000444,1.0,0.5238095238095238,0.35088445865213147,0.5238095238095238,Strong,0.45659589767456055,نوع المصدر: سؤال شائع السؤال: موظف قدم للرياض للالتحاق بدورة تدريبية وبعد انتهاء الفترة التدريبية عاد إلى مقر عمله الأصلي وفي أثناء الطريق حصل عليه حادث توفي بسببه، هل يستحق ورثته التعويض المنصوص عليه بالمادة (35) من لائ...
110,ما مدى استحقاق الموظف المنقول بناء على رغبته لبدل الترحيل؟,أكد التعميم الصادر من وزارة المالية رقم (7833/12/2) بتاريخ 23/6/1388هـ على عدم استحقاق الموظف المنقول بناء على رغبته لبدل الترحيل وعائلته وصدرت الموافقة السامية...,faq,,FIXED_000433,1.0,0.5,0.44954961042383607,0.5,Strong,0.5229980945587158,نوع المصدر: سؤال شائع السؤال: ما مدى استحقاق الموظف لبدل الترحيل المنصوص عليه بالمادة (39/أ) من لائحة الحقوق والمزايا المالية إذا تم تعيينه خارج مقر عمله بموجب المؤهل العلمي الحاصل عليه وهو على رأس العمل؟ الإجابة: طالما ...
111,هل يصرف بدل طبيعة عمل للنساخ وبدل تفرغ للأطباء والصيادلة لمن يتم التعاقد معهم وفق المادة (28) من لائحة الحقوق والمزايا المالية؟,تقضي هذه المادة بأن لا تزيد المكافأة على راتب الوظيفة وبدلاتها ولهذا فإن المتعاقد معه السعودي يمنح مكافأة تتضمن الراتب وبدلات الوظيفة المتعاقد معه عليها بحيث يع...,faq,,FIXED_000464,1.0,0.3783783783783784,0.39141514950575135,0.39141514950575135,Strong,0.555426836013794,نوع المصدر: سؤال شائع السؤال: ما مدى إمكانية صرف بدل التفرغ للطبيبات خلال إجازة الوضع والإجازة العادية؟ الإجابة: بدل التفرغ كسائر البدلات التي تضمها المادة (55) من لائحة الحقوق والمزايا المالية بحيث تصرف مع راتب الموظف و...
112,ما مدى تأثر بدل النقل الإضافي الذي يصرف للموظف المنتدب في حالة ما إذا دفعت الجهة أجرة السيارة من وإلى مكان الانتداب؟,: إن المادة (41/أ) من لائحة الحقوق والمزايا لمالية نصت على أن يؤمن للموظف تذكرة إركاب بالطائرة ذهاباً وإياباً في الحالات الآتية: - إذا انتدب في الداخل أو الخارج...,faq,,FIXED_000385,1.0,0.3783783783783784,0.5709224294631323,0.5709224294631323,Strong,0.44454312324523926,نوع المصدر: سؤال شائع السؤال: ما مدى أحقية المعين على بند الأجور المكلف بالعمل الإضافي لبدل النقل الإضافي؟ الإجابة: المعين على بند الأجور يستحق في حالة تكليفه بالعمل الإضافي سواء خارج الدوام أو في العطلات الرسمية، وفي حا...
113,ما مدى جواز تعويض من استمر في الخدمة بعد بلوغه السن النظامية عن إجازته للمدة بعد بلوغه السن؟,تنتهي العلاقة الوظيفية ببلوغ الموظف السن النظامية للتقاعد طبقاً للمادة (210) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية والتي تقضي بأن يحال الموظف ع...,faq,,FIXED_000437,1.0,0.35294117647058826,0.5789326455306428,0.5789326455306428,Strong,0.5322825908660889,نوع المصدر: سؤال شائع السؤال: موظف مددت خدمته لمدة سنتين بعد بلوغه السن النظامية، ولم يرغب في إكمال مدة التمديد فهل يستحق مكافأة نهاية الخدمة المنصوص عليها بالمادة (53) من لائحة الحقوق والمزايا المالية؟ الإجابة: ما دام أ...
114,إذا منح الموظف إجازة عادية ثم توفي إثناءها فيكف يعامل؟,إذا توفي أثناء الإجازة العادية فإنه يطوى قيده من تاريخ وفاته ويحتفظ للورثة بباقي الإجازة ويعوض عنها ضمن رصيده من الإجازات إن وجد.,faq,,FIXED_000468,1.0,0.42105263157894735,0.34424971619732714,0.42105263157894735,Strong,0.4638631343841553,نوع المصدر: سؤال شائع السؤال: في حالة منح الموظف إجازة عادية فكيف يعامل إذا تخللت هذه الإجازة عطلة أحد العيدين وهل يمكن تمديد فترة الإجازة العادية بقدر مدة إجازة العيد؟ الإجابة: إذا تخللت الإجازة العادية عطلة أحد العيدين...
115,ما مدى إمكانية منح الموظفة إجازة وضع وذلك في حالة الإجهاض خلال الأربعة أو الثلاثة الأشهر الأخيرة من الحمل؟,إن حالات الإجهاض غير مشمولة بنص المادة (151) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية المنظمة لإجازة الوضع، ويمكن النظر في معالجة ذلك بمنحها إجازة...,faq,,FIXED_000481,1.0,0.5161290322580645,0.4948120979428036,0.5161290322580645,Strong,0.5206646919250488,نوع المصدر: سؤال شائع السؤال: موظفة صدر قرار بتعيينها ومن ثم وضعت مولوداً. ما مدى إمكانية مباشرتها للعمل ومنحها إجازة وضع وفقاً للمادة (151) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية؟ الإجابة: عدم استفادتها ...
116,الموظف الذي يتمتع بإجازة عادية ثم يصدر قرار بتعيينه على وظيفة أخرى أثناء إجازته وباشر مهامها، هل يعد ذلك قطعاً للإجازة وفقاً للأمر السامي رقم 4505/3/س وتاريخ 24/2/1393هـ؟,لا يعد ذلك قطعاً للإجازة ومن ثم فإنه يحتفظ له بحقه في بقية الإجازة.,faq,,FIXED_000475,1.0,0.3,0.20401891631713176,0.3,Moderate,0.40123558044433594,نوع المصدر: سؤال شائع السؤال: ما مدى جواز إجبار الموظف على التمتع بإجازاته العادية؟ الإجابة: إذا لم يتمتع الموظف بالحد الأدنى لمدة الإجازة العادية وقدرها (36) يوماً خلال مدة لا تتجاوز ثلاث سنوات من نهاية استحقاقها (وله أ...
117,هل يجوز منح الموظف أثناء فترة التجربة إجازة مرافقة المريض؟,حيث أن المادة (147) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية الإجازات أعطت الموظف ممن تنطبق عليه الشروط، الحق في التغيب عن عمله براتب كامل إذا اضط...,faq,,FIXED_000471,1.0,0.5121951219512195,0.5670725733572732,0.5670725733572732,Strong,0.382413387298584,نوع المصدر: سؤال شائع السؤال: هل يجوز منح الموظف أثناء فترة التجربة إجازة استثنائية؟ الإجابة: من الممكن منح الموظف إجازة استثنائية أثناء سنة التجربة إذا كان هناك ظروف اضطرارية استدعت طلب الموظف لهذه الإجازة على أن تمدد س...
118,هل يمكن تعويض الموظف عن إجازاته العادية قبل انتهاء خدمته إذا اقتضت مصلحة العمل بقاءه في العمل دون تمتعه بإجازته العادية؟,لا يجوز تعويض الموظف عن إجازته إلا بعد انتهاء خدمته وفقاً للمادة (133) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية.,faq,,FIXED_000479,1.0,0.8235294117647058,0.499415112613782,0.8235294117647058,Strong,0.5244379043579102,نوع المصدر: سؤال شائع السؤال: هل يستحق الموظف التعويض عن إجازته العادية إذا استقال قبل إكمال مدة التجربة؟ الإجابة: الموظف الذي يستقيل قبل إكماله مدة التجربة يستحق التعويض عن إجازته العادية بنسبة المدة التي قضاها في الوظي...
119,هل يمكن الاحتفاظ لمن يعمل في حقل التدريس بإجازاته العادية إذا لم يتمتع بها في العطلة الصيفية لتكليفه بالعمل من قبل مرجعه؟,تعتبر العطلة الصيفية بالنسبة للعاملين في حقل التعليم بمثابة الإجازة العادية وفقاً للفقرة (أ) للمادة (136) من اللائحة التنفيذية للموارد البشرية ويجوز للوزير المخ...,faq,,FIXED_000475,1.0,0.42105263157894735,0.5021074879397104,0.5021074879397104,Strong,0.38898777961730957,نوع المصدر: سؤال شائع السؤال: ما مدى جواز إجبار الموظف على التمتع بإجازاته العادية؟ الإجابة: إذا لم يتمتع الموظف بالحد الأدنى لمدة الإجازة العادية وقدرها (36) يوماً خلال مدة لا تتجاوز ثلاث سنوات من نهاية استحقاقها (وله أ...
120,نصت المادة (141) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية على أن (تحتسب بداية الأربع سنوات من تاريخ بداية الإجازة المرضية) فهل المقصود بتاريخ بداية الإجازة تاريخ أول إجازة مرضية أم تاريخ كل إجازة؟,بداية الإجازة المرضية الواردة في هذه المادة هو بداية أول إجازة مرضية بغض النظر عن بداية الإجازات اللاحقة لها.,legal_article,117,FIXED_000119,1.0,0.7142857142857143,0.5286341582910157,0.7142857142857143,Strong,0.495311975479126,نوع المصدر: مادة قانونية اسم المصدر: نظام العمل السعودي التصنيف القانوني: شروط العمل وظروفه الباب: شروط العمل وظروفه الفصل: الفصل الرابع رقم المادة: 117 عنوان المادة: المادة السابعة عشرة بعد المائة: حالة المادة: فعالة ال...
121,هل يجوز تعيين العسكري المفصول من الخدمة العسكرية لغيابه قبل مضي سنة على ذلك الفصل في وظيفة مدنية؟,يجوز تعيين العسكري المفصول لغيابه في وظيفة مدنية ولو لم يمض مدة معينة على فصله لأنه لا يوجد في نظام الخدمة المدنية ولوائحه التنفيذية فترة حظر نظامية على العسكري...,faq,,FIXED_000452,1.0,0.5135135135135135,0.45308879357139503,0.5135135135135135,Strong,0.46120214462280273,نوع المصدر: سؤال شائع السؤال: ما مدى إمكانية نقل العسكري إلى وظيفة مدنية؟ الإجابة: لا يجوز نقل خدمات من يشغل وظيفة عسكرية إلى وظيفة مدنية وإنما يجوز بعد إنهاء خدمته في السلك العسكري أن يتقدم للتعيين في إحدى الوظائف الخاض...
